municipio,vereador,partido,email,telefone,proposta_tipo,proposta_numero,proposta_ano,proposta_ementa,proposta_url
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,146.0,2026.0,"REQUER A SECRETARIA DE INFRAESTRUTURA, SERVIÇO DE CAPINAÇÃO E LIMPEZA DA RUA: FRANCISCO MARQUES DA FONSECA – TRECHO DO BAIRRO TAMBAY, AS MARGENS DA BR 101.",https://sapl.bayeux.pb.leg.br/materia/569
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,132.0,2026.0,,https://sapl.bayeux.pb.leg.br/materia/547
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,131.0,2026.0,,https://sapl.bayeux.pb.leg.br/materia/546
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,128.0,2026.0,,https://sapl.bayeux.pb.leg.br/materia/541
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,127.0,2026.0,,https://sapl.bayeux.pb.leg.br/materia/540
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,126.0,2026.0,,https://sapl.bayeux.pb.leg.br/materia/539
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,108.0,2026.0,"REQUER A SECRETARIA DE INFRAESTRUTURA, SERVIÇO DE CAPINAÇÃO E LIMPEZA DAS RUAS: TRAVESSA JOSÉ DIAS DE VASCONCELOS E PETRONIO DE FIGUEIREDO NO CENTRO.",https://sapl.bayeux.pb.leg.br/materia/513
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,107.0,2026.0,"REQUER A CONCLUSÃO DO TRECHO SEM PAVIMENTAÇÃO, BEM COMO A REALIZAÇÃO DE SERVIÇOS DE TAPA-BURACOS NA RUA MAJOR CIRAULO, NO BAIRRO RIO DO MEIO, EM BAYEUX",https://sapl.bayeux.pb.leg.br/materia/512
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,101.0,2026.0,"REQUER A SECRETARIA DE SAÚDE O CHECK-UP ANUAL ONCOLÓGICO PARA SERVIDORAS EFETIVAS MUNICIPAIS, COM AGENDAMENTO AUTOMÁTICO DE CONSULTAS MASTOLÓGICAS.",https://sapl.bayeux.pb.leg.br/materia/498
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,79.0,2026.0,"REQUER A SECRETARIA DE SAÚDE A CONTRATAÇÃO  COM O RETORNO ÀS ATIVIDADES, DO MÉDICO DR. WASHINGTON CIRO MASTOLOGISTA, PARA O QUADRO CLÍNICO DA POLICLÍNICA BENJAMIM MARANHÃO.",https://sapl.bayeux.pb.leg.br/materia/469
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,78.0,2026.0,REQUER A SECRETARIA DE SAÚDE A REALIZAÇÃO DO MUTIRÃO DE USG TRANSVAGINAL E O DIA “D” PARA O EXAME PAPANICOLAU EM NOSSO MUNICÍPIO.,https://sapl.bayeux.pb.leg.br/materia/468
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,PDL,6.0,2026.0,"CONCEDE O TÍTULO DE CIDADÃO BAYEUXENSE AO TENENTE CORONEL ARMANDO JOSÉ CRESCÊNCIO JÚNIOR , COMANDANTE DO 16º REGIMENTO DE CAVALARIA MECANIZADO.",https://sapl.bayeux.pb.leg.br/materia/486
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,3.0,2026.0,"Requer ao Poder Executivo Municipal, por meio da Secretaria Municipal de Saúde e do Centro de Controle de Zoonoses, a realização de campanha educativa de conscientização sobre a proteção animal e os riscos do envenenamento de animais no município.",https://sapl.bayeux.pb.leg.br/materia/372
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,441.0,2025.0,"REQUEIRO AS SECRETARIAS DE: JUVENTUDE, ESPORTE E LAZER E PLANEJAMENTO, ESTUDOS TÉCNICOS QUE VIABILIZEM JUNTO AO PODER EXECUTIVO A IMPLANTAÇÃO DE UMA PISTA DE SKATE EM PRAÇA PÚBLICA DESTE MUNICÍPIO.",https://sapl.bayeux.pb.leg.br/materia/279
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,440.0,2025.0,REQUEIRO A REPINTURA  DE TODAS AS  FAIXAS DE PEDESTRE NA RUA PETRÔNIO DE FIGUEIREDO LOCALIZADA NO CENTRO DE BAYEUX.,https://sapl.bayeux.pb.leg.br/materia/278
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,439.0,2025.0,REQUEIRO A IMPLANTAÇÃO DE FAIXA DE PEDESTRE NA AVENIDA LIBERDADE EM FRENTE A CLINCÁRDO NO BAIRRO DO SÃO BENTO.,https://sapl.bayeux.pb.leg.br/materia/277
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,423.0,2025.0,REQUEIRO A IMPLANTAÇÃO DE FAIXA DE PEDESTRE.,https://sapl.bayeux.pb.leg.br/materia/245
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,422.0,2025.0,REQUEIRO A COLOCAÇÃO DE CONTÊINER DE LIXO DE 1000 LITROS.,https://sapl.bayeux.pb.leg.br/materia/244
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,411.0,2025.0,Requeiro Serviço de Capinação,https://sapl.bayeux.pb.leg.br/materia/227
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,410.0,2025.0,Requeiro Serviço de Capinação.,https://sapl.bayeux.pb.leg.br/materia/226
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,386.0,2025.0,"Requer a realização de Sessão Especial alusiva ao Outubro Rosa 2025, a ser realizada no Plenário da Casa Severaque Dionísio – Bayeux.",https://sapl.bayeux.pb.leg.br/materia/182
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,377.0,2025.0,"REQUEIRO A SECRETARIA MUNICIPAL DE SAÚDE, A IMPLANTAÇÃO DE CURSO PRÁTICO ANUAL, SOBRE OS DIVERSOS TIPOS DE CÂNCER, PARA ACS ORIENTAREM A POPULAÇÃO.",https://sapl.bayeux.pb.leg.br/materia/172
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQ,314.0,2025.0,,https://sapl.bayeux.pb.leg.br/materia/59
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,PLO,106.0,2025.0,"“Educação Segura – Nenhuma Criança Fora da Escola”: Garante vaga em creche e escola da rede pública municipal para filhos de pacientes em tratamento oncológico, visando evitar o abandono escolar e apoiar famílias em situação de vulnerabilidade.",https://sapl.bayeux.pb.leg.br/materia/184
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,PLO,105.0,2025.0,"Programa Rosa: Volta Rápida”: Dispõe sobre a comunicação domiciliar de resultados alterados de exames oncológicos realizados pelas usuárias do sistema público de saúde do município, através da Secretaria de   Saúde, garantindo a presença de profissional psicólogo(a) durante a visita, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/175
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,PLO,99.0,2025.0,"Dispõe sobre a implantação do Check-up Anual Oncológico para servidoras efetivas municipais, com agendamento automático de consultas mastológicas pela Secretaria Municipal de Saúde, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/161
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,PLO,96.0,2025.0,"Dispõe sobre a revisão bimestral da lista de pacientes que aguardam por exames e/ou consultas com finalidade oncológica, no âmbito desse município, visando priorizar os casos com maior tempo de espera e garantir diagnóstico e tratamento precoces, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/158
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,EIMP,28.0,2025.0,"Estima a receita e fixa a despesa do Município de Bayeux para o exercício financeiro de 2026, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/361
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,EIMP,27.0,2025.0,"Estima a receita e fixa a despesa do Município de Bayeux para o exercício financeiro de 2026, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/360
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,EIMP,26.0,2025.0,"Estima a receita e fixa a despesa do Município de Bayeux para o exercício financeiro de 2026, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/359
Bayeux,Pastora Anunciada,PSB,pastora.anunciada@bayeux.pb.leg.br,,REQAD,1.0,2025.0,,https://sapl.bayeux.pb.leg.br/materia/43
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,159.0,2026.0,"REQUER QUE SEJA ATRIBUIDO O CÓDIGO DE ENDEREÇAMENTO POSTAL (CEP), PARA A TRAVESSA JOSÉ SIMPLÍCIO DA SILVA FILHO, LOCALIZADA NO BAIRRO COMERCIAL NORTE",https://sapl.bayeux.pb.leg.br/materia/598
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,113.0,2026.0,"Requer que seja prestada informações pela Secretária Municipal de Saúde, sobre a folha análitica e sintética dos servidores vinculados à pasta, com o devido envio das respectivas folhas.",https://sapl.bayeux.pb.leg.br/materia/523
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,112.0,2026.0,Requer que seja prestada informações pela Secretaria Municipal de Saúde acerca das medidas a serem adotadas para a redução da fila de cirurgias eletivas no município.,https://sapl.bayeux.pb.leg.br/materia/522
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,81.0,2026.0,REQUER QUE SEJA PRESTADA INFORMAÇÕES PELA SECRETÁRIA MUNICIPAL DE PLANEJAMENTO ACERCA DO ANDAMENTO DA REFORMA DO GINÁSIO OMIR DOMICIANO CABRAL,https://sapl.bayeux.pb.leg.br/materia/472
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,59.0,2026.0,"Requer que seja feita a capinação da Creche Clotilde Rodrigues Catão, no bairro do Mário Andreazza.",https://sapl.bayeux.pb.leg.br/materia/446
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,58.0,2026.0,Requer que seja retomado os setores de Regulação e Cartão do SUS no bairro Mário Andreazza.,https://sapl.bayeux.pb.leg.br/materia/445
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,IND,3.0,2026.0,"INDICA AO PODER EXECUTIVO MUNICIPAL A NECESSIDADE DE ENVIO A ESTA CASA LEGISLATIVA DE UM PROJETO DE LEI QUE GARANTA O PAGAMENTO DE NATALINA CONTRATADOS AOS GRATIFICAÇÃO SERVIDORES POR TEMPO DETERMINADO PARA ATENDER A NECESSIDADE TEMPORÁRIA DE EXCEPCIONAL INTERESSE PÚBLICO NO ÂMBITO DO MUNICÍPIO DE BAYEUX - PB, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/599
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,476.0,2025.0,"REQUER QUE SEJA CONCEDIDO VOTOS DE APLAUSOS AO ILUSTRE MINISTRO DO TRIBUNAL DE CONTAS DA UNIÃO (TCU), VITAL DO RÊGO FILHO (VITALZINHO), PELA SUA ELEIÇÃO À PRESIDÊNCIA DO ÓRGÃO PARA O EXERCÍCIO DE 2025.",https://sapl.bayeux.pb.leg.br/materia/332
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,474.0,2025.0,Requer que seja feito um estudo um estudo e implantação de cemitério no bairro Mário Andreazza.,https://sapl.bayeux.pb.leg.br/materia/325
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,455.0,2025.0,"REQUER QUE SEJA FEITA A PAVIMENTAÇÃO DAS RUAS EDNALDO TAVARES MARINHO E CELESTINO BARBOSA, AMBAS NO BAIRRO COMERCIAL NORTE.",https://sapl.bayeux.pb.leg.br/materia/298
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,398.0,2025.0,"REQUER QUE SEJA DIRECIONADO EXPEDIENTE A UNIDADE DA AENA BRASIL, QUE ADMINISTRA O AEROPORTO PRESIDENTE CASTRO PINTO, PARA QUE A MESMA PROMOVA O CERCAMENTO DE TODA ÁREA DE TERRENO DAQUELA UNIDADE AEROPORTUÁRIA.",https://sapl.bayeux.pb.leg.br/materia/199
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,397.0,2025.0,"REQUER QUE SEJA DIRECIONADO EXPEDIENTE AO PODER EXECUTIVO, PARA QUE SEJA CONSTRUÍDA UMA ESTÁTUA DE SÃO SEBASTIÃO, PADROEIRO DA CIDADE, PARA FINS DE VISITAÇÃO DE TURISTAS, FIÉIS E DEVOTOS.",https://sapl.bayeux.pb.leg.br/materia/198
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,396.0,2025.0,REQUER QUE SEJA DIRECIONADO EXPEDIENTE AO PODER EXECUTIVO ESTADUAL PARA QUE SEJA REALIZADO O CERCAMENTO DE ÁREA DO PARQUE ESTADUAL DO XÉM-XÉM QUE FAZ DIVISA ENTRE OS BAIRROS DO JARDIM AEROPORTO E MÁRIO ANDREAZZA.,https://sapl.bayeux.pb.leg.br/materia/197
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,395.0,2025.0,"REQUER QUE SEJA DIRECIONADO EXPEDIENTE AO PODER EXECUTIVO, PARA QUE SEJAM REALIZADOS SERVIÇOS DE LIMPEZA, PINTURA E REPOSIÇÃO DE LÂMPADAS NO CEMITÉRIO NOSSA SENHORA DA BOA DA MORTE, DADA A PROXIMIDADE COM O FERIADO DE FINADOS.",https://sapl.bayeux.pb.leg.br/materia/196
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,388.0,2025.0,"REQUER QUE SEJA CONCEDIDO, VOTOS DE APLAUSOS aos ilustres membros da briosa Polícia Militar do Estado da Paraíba, o 3º SGT Everaldo (mat. 522.593-1), o CABO Santos (mat. 524.706-3), o CABO Wendel (mat. 526.394-8) e o CABO Araújo (mat. 528.893-2).",https://sapl.bayeux.pb.leg.br/materia/187
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,384.0,2025.0,"REQUER QUE O PODER EXECUTIVO REALIZE UMA ORNAMENTAÇÃO NATALINA ABRANGENTE EM TODA A CIDADE, ACOMPANHADA DE UMA PROGRAMAÇÃO FESTIVA QUE CONTEMPLE A CHEGADA DO PAPAI NOEL COM PASSAGEM POR TODOS OS BAIRROS DE BAYEUX.",https://sapl.bayeux.pb.leg.br/materia/180
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,383.0,2025.0,REQUER QUE O PODER EXECUTIVO REALIZE A OPERAÇÃO TAPA-BURACO EM TODO O BAIRRO DO JARDIM AEROPORTO.,https://sapl.bayeux.pb.leg.br/materia/179
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,361.0,2025.0,EMENTA: REQUER QUE SEJA CONSIGNADO EM ATA DOS TRABALHOS VOTO DE PESAR EM RAZÃO DO FALECIMENTO DO PROMOTOR DE JUSTIÇA DR. MANOEL HENRIQUE SEREJO DA SILVA.,https://sapl.bayeux.pb.leg.br/materia/142
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,336.0,2025.0,REQUER QUE SEJA CONSIGNADO EM ATA DOS TRABALHOS VOTO DE PESAR EM RAZÃO DO FALECIMENTO SR. NOÉ DE LIMA CAVALCANTI.,https://sapl.bayeux.pb.leg.br/materia/107
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,335.0,2025.0,"REQUER QUE SEJA CONCEDIDO VOTO DE APLAUSOS EM EM FAVOR DO SR. JOÃO FRANCISCO DE OLIVEIRA SOARES DA SILVA, EX-SECRETÁRIO DE ADMINISTRAÇÃO DO MUNICÍPIO DE BAYEUX.",https://sapl.bayeux.pb.leg.br/materia/105
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,329.0,2025.0,"REQUER QUE SEJA FEITA A REVITALIZAÇÃO DA PRAÇA DA PAZ, E DA PRAÇA DO CENTRO COMUNITÁRIO, NO MÁRIO ANDREAZZA.",https://sapl.bayeux.pb.leg.br/materia/84
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,REQ,310.0,2025.0,"REQUER QUE SEJA CONCEDIDO VOTO DE APLAUSOS EM FAVOR DO DOUTOR JOÃO ALVES, SECRETÁRIO DE ESTADO DA ADMINISTRAÇÃO PENITENCIÁRIA DA PARAÍBA.",https://sapl.bayeux.pb.leg.br/materia/42
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,PLO,107.0,2025.0,"INSTITUI, NO ÂMBITO DO MUNICÍPIO DE BAYEUX/PB, A POLÍTICA MUNICIPAL DE AMPARO CONTINUADO ÀS VÍTIMAS E FAMILIARES DE VÍTIMAS DE CRIMES VIOLENTOS – “AMPARA VIDA”, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/211
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,PLO,95.0,2025.0,"Dispõe sobre a obrigatoriedade de instalação de câmeras de monitoramento em veículos destinados ao transporte escolar no âmbito do Município de Bayeux/PB, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/151
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,PLO,72.0,2025.0,"Denomina de José Simplicio da Silva Filho, o logradouro público ainda sem denominação oficial, que fica no bairro Comercial Norte, e da outras providências.",https://sapl.bayeux.pb.leg.br/materia/30
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,PDL,18.0,2025.0,Concede o Título de Cidadão Bayeuxense ao Excelentíssimo Senhor Juiz de Direito Antônio Rudimacy Firmino de Sousa e dá outras providências.,https://sapl.bayeux.pb.leg.br/materia/83
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,IND,13.0,2025.0,INDICA AO PODER EXECUTIVO MUNICIPAL A DOAÇÃO DE UM TERRENO PARA A CONSTRUÇÃO DA SEDE DO INSTITUTO HISTORICO E GEOGRAFICO DE BAYEUX ALÉM DE DAR OUTRAS PROVIDÊNCIAS.,https://sapl.bayeux.pb.leg.br/materia/267
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,IND,12.0,2025.0,INDICA AO PODER EXECUTIVO MUNICIPAL A DOAÇÃO DE UM TERRENO PARA A CONSTRUÇÃO DA SEDE DO INSTITUTO HISTÓRICO E GEOGRÁFICO DE BAYEUX ALÉM DE DAR OUTRAS PROVIDÊNCIAS,https://sapl.bayeux.pb.leg.br/materia/266
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,PR,9.0,2025.0,"DISPÕE SOBRE A CONCESSÃO DA MEDALHA ASSIS CHATEAUBRIAND À DRA. JANNY MILANÊS, PRESIDENTE INTERINA DA OAB/PB, EM RECONHECIMENTO AOS RELEVANTES, SERVIÇOS PRESTADOS À ADVOCACIA PARAIBANA E À INSTITUIÇÃO DA OAB-PB.",https://sapl.bayeux.pb.leg.br/materia/210
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,EIMP,2.0,2025.0,"Estima a receita e fixa a despesa do Município de Bayeux para o exercício financeiro de 2026, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/335
Bayeux,Adriano do Táxi,PSB,adrianodotaxi@bayeux.pb.leg.br,,EIMP,1.0,2025.0,"Estima a receita e fixa a despesa do Município de Bayeux para o exercício financeiro de 2026, e dá outras providências.",https://sapl.bayeux.pb.leg.br/materia/334
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,66.0,2026.0,"EMENTA: REQUER QUE SEJA REALIZADA A DESOBSTRUÇÃO DE GALERIA NA RUA BALBINO DE MENDONÇA, NO SÃO BENTO.",https://sapl.bayeux.pb.leg.br/materia/454
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,65.0,2026.0,"EMENTA: REQUER QUE SEJA REALIZADA A OPERAÇÃO TAPA-BURACO NA RUA JOÃO MARSICANO MARCILIO, DEFRONTE A ESCOLA BOM JESUS E NA ESQUINA DEFRONTE AO NUMERO 525, NO JARDIM AEROPORTO.",https://sapl.bayeux.pb.leg.br/materia/453
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,48.0,2026.0,"EMENTA: REQUER QUE SEJA REALIZADA A CAPINAÇÃO NA RUA VASCO DA GAMA, NO MARIO ANDREAZZA.",https://sapl.bayeux.pb.leg.br/materia/432
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,47.0,2026.0,REQUER QUE SEJA REALIZADA A RECUPERAÇÃO DA MALHA ASFÁLTICA DA RUA PEDRO ULISSES PRÓXIMA A LINHA DO TREM.,https://sapl.bayeux.pb.leg.br/materia/431
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,46.0,2026.0,"EMENTA: REQUER QUE SEJA REALIZADA A DRENAGEM,  TERRAPLENAGEM E PAVIMENTAÇÃO EM PARALELEPÍPEDOS DA RUA MANOEL FÉLIX DOS SANTOS, JARDIM AEROPORTO.",https://sapl.bayeux.pb.leg.br/materia/430
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,36.0,2026.0,"EMENTA: REQUER QUE SEJA REALIZADA A CAPINAÇÃO NA RUA DOS MOTORISTAS, NO MARIO ANDREAZZA.",https://sapl.bayeux.pb.leg.br/materia/416
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,32.0,2026.0,"EMENTA: REQUER ÀS SECRETARIAS DE INFRAESTRUTURA E PLANEJAMENTO QUE SEJA REALIZADA A MALHA ASFÁLTICA NA RUA TREZE DE MAIO, CONHECIDA COMO RUA DO ANTIGO HOSPITAL SÃO DOMINGOS, NO SESI, BAYEUX",https://sapl.bayeux.pb.leg.br/materia/410
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,31.0,2026.0,"EMENTA: REQUER QUE SEJA REALIZADA A DRENAGEM E PAVIMENTAÇÃO DA RUA ANTÔNIO LEANDRO DE MEDEIROS, RUA LATERAL DA ESCOLA ESTADUAL JOÃO CAETANO, JARDIM AEROPORTO.",https://sapl.bayeux.pb.leg.br/materia/409
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,17.0,2026.0,"EMENTA: REQUER QUE SEJA REALIZADA A OPERAÇÃO TAPA-BURACO NA RUA MANOEL NUNES DOS SANTOS EM VÁRIOS PONTOS, MAS PRINCIPALMENTE NO ENCONTRO COM A ESQUINA COM A MANOEL CESAR DE ALENCAR, JARDIM AEROPORTO.",https://sapl.bayeux.pb.leg.br/materia/391
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,16.0,2026.0,"EMENTA: REQUER QUE SEJA REALIZADA A OPERAÇÃO TAPA-BURACO NA RUA TAB. ANTONIO VELOSO DOURADO, JARDIM AEROPORTO.",https://sapl.bayeux.pb.leg.br/materia/389
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,14.0,2026.0,"EMENTA: REQUER O RESTABELECIMENTO EM CARÁTER DE URGÊNCIA DA ILUMINAÇÃO PÚBLICA NA PRAÇA DO JARDIM AEROPORTO, CONHECIDA COMO PRAÇA ACORDA, NA RUA ANTÔNIO GREGÓRIO NETO, NO JARDIM AEROPORTO",https://sapl.bayeux.pb.leg.br/materia/387
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,PLO,13.0,2026.0,"INSTITUI O PROGRAMA “BAYEUX – CIDADE QUE PROTEGE MULHERES”, DESTINADO À PREVENÇÃO E ENFRENTAMENTO DA VIOLÊNCIA CONTRA A MULHER, À PROMOÇÃO DA SEGURANÇA FEMININA NOS ESPAÇOS PÚBLICOS E À IMPLEMENTAÇÃO DE AÇÕES DE DEFESA PESSOAL, MOBILIDADE SEGURA E ILUMINAÇÃO PREVENTIVA NO MUNICÍPIO DE BAYEUX, E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.bayeux.pb.leg.br/materia/471
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,438.0,2025.0,"EMENTA: REQUER QUE SEJA REALIZADA A OPERAÇÃO TAPA-BURACO NA RUA GILVAN NOBERTO DA SILVA, COMERCIAL NORTE.",https://sapl.bayeux.pb.leg.br/materia/275
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,437.0,2025.0,"EMENTA: REQUER QUE SEJA REALIZADA A OPERAÇÃO TAPA-BURACO NA RUA MANOEL NUNES DOS SANTOS, JARDIM AEROPORTO.",https://sapl.bayeux.pb.leg.br/materia/274
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,360.0,2025.0,"EMENTA: REQUER QUE SEJA REALIZADA A DESOBSTRUÇÃO DA GALERIA NA RUA JOSÉ RODRIGUES MOURA, NA FRENTE DO Nº 44, NO JARDIM SÃO SEVERINO, RUA DO CEFOR.",https://sapl.bayeux.pb.leg.br/materia/134
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,355.0,2025.0,"EMENTA: REQUER QUE SEJA REALIZADA A OPERAÇÃO TAPA-BURACOS E RECUPERAÇÃO EM PARALELEPÍPEDOS EM VÁRIOS PONTOS DA RUA EPITÁCIO PESSOA, NO CENTRO DE BAYEUX.",https://sapl.bayeux.pb.leg.br/materia/127
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,347.0,2025.0,"EMENTA: REQUER QUE SEJA REALIZADA A LIMPEZA E CAPINAÇÃO NA RUA PEDRO GOMES, NO BAIRRO JARDIM SÃO SEVERINO.",https://sapl.bayeux.pb.leg.br/materia/118
Bayeux,Iara Caetano,REPUBLICANOS,iaracaetano@bayeux.pb.leg.br,,REQ,343.0,2025.0,"EMENTA: REQUER QUE SEJA REALIZADO O CALÇAMENTO DA RUA VEREADOR DORGIVAL DANTAS, NO COMERCIAL NORTE.",https://sapl.bayeux.pb.leg.br/materia/116
